Gene ID,Gene Name,Score(d),Fold Change,q-value(%)
g6835,ENSG00000104804.3,-123.05,0.111,0
g2667,ENSG00000146278.10,-123,0.274,0
g3646,ENSG00000065809.9,-122.9,0.204,0
g255,ENSG00000199377.1,-122.6,0.022,0
g4242,ENSG00000149273.10,-122.6,0.538,0
g6370,ENSG00000264235.1,-122.55,0.499,0
g3284,ENSG00000245970.2,-122.5,0.342,0
g6249,ENSG00000197170.5,-122.45,0.191,0
g5727,ENSG00000259827.1,-122.35,0,0
g1352,ENSG00000134070.4,-122.25,0.061,0
g7493,ENSG00000102007.6,-122.15,0.225,0
g1801,ENSG00000215375.2,-122.05,0.319,0
g1212,ENSG00000260006.1,-122,0.205,0
g1769,ENSG00000113916.13,-122,0.453,0
g3665,ENSG00000165312.5,-122,0.199,0
g5963,ENSG00000263809.1,-121.95,0.303,0
g6609,ENSG00000269590.1,-121.95,0.612,0
g2174,ENSG00000248323.1,-121.9,0.101,0
g5980,ENSG00000230897.1,-121.85,0.36,0
g5886,ENSG00000083457.7,-121.8,0.21,0
g1226,ENSG00000116030.12,-121.75,0.371,0
g1562,ENSG00000080822.12,-121.75,0.121,0
g3560,ENSG00000197958.8,-121.75,0.39,0
g1464,ENSG00000244380.1,-121.7,0.313,0
g1367,ENSG00000170860.3,-121.6,0.382,0
g3032,ENSG00000071243.11,-121.6,0.433,0
g2567,ENSG00000124614.9,-121.45,0.453,0
g1008,ENSG00000118640.6,-121.4,0.325,0
g5219,ENSG00000183648.5,-121.4,0.292,0
g5843,ENSG00000131143.4,-121.4,0.549,0
g1285,ENSG00000173744.13,-121.35,0.191,0
g4178,ENSG00000248643.5,-121.35,0.372,0
g7407,ENSG00000272666.1,-121.3,0.214,0
g5585,ENSG00000262944.1,-121.25,0.17,0
g1069,ENSG00000115008.5,-121.15,0,0
g5363,ENSG00000259678.1,-121.15,0.165,0
g6987,ENSG00000101439.4,-121.15,0.343,0
g7606,ENSG00000198763.3,-121.15,0.451,0
g38,ENSG00000162444.11,-121.1,0.039,0
g1775,ENSG00000133657.10,-121.05,0.092,0
g2463,ENSG00000112137.12,-120.95,0.428,0
g6591,ENSG00000105518.9,-120.95,0.32,0
g7814,ENSG00000239039.1,-120.95,0,0
g4547,ENSG00000205323.4,-120.9,0.45,0
g3471,ENSG00000165030.3,-120.85,0.259,0
g2181,ENSG00000118985.10,-120.8,0.086,0
g5481,ENSG00000185787.10,-120.8,0.568,0
g6921,ENSG00000083845.4,-120.75,0.348,0
g2737,ENSG00000146386.7,-120.7,0.368,0
g7550,ENSG00000131724.6,-120.7,0.026,0
g7460,ENSG00000228232.1,-120.6,0.346,0
g7614,ENSG00000198938.2,-120.6,0.418,0
g4559,ENSG00000229117.4,-120.5,0.417,0
g5341,ENSG00000259342.1,-120.5,0.03,0
g3179,ENSG00000147548.12,-120.35,0.224,0
g4546,ENSG00000135404.7,-120.35,0.506,0
g7718,ENSG00000254528.3,-120.35,0,0
g1010,ENSG00000168894.5,-120.3,0.374,0
g6079,ENSG00000125691.8,-120.3,0.37,0
g7547,ENSG00000101901.6,-120.3,0.248,0
g3845,ENSG00000173915.8,-120.2,0.431,0
g918,ENSG00000143947.8,-120,0.332,0
g6039,ENSG00000108582.7,-120,0.249,0
g6386,ENSG00000255112.2,-120,0.457,0
g7682,ENSG00000233834.2,-120,0,0
g2533,ENSG00000263020.1,-119.9,0.459,0
g4423,ENSG00000134531.5,-119.85,0.145,0
g6469,ENSG00000221887.4,-119.85,0.049,0
g6753,ENSG00000178982.5,-119.75,0.454,0
g2575,ENSG00000198755.6,-119.65,0.362,0
g6246,ENSG00000120063.5,-119.65,0.359,0
g7687,ENSG00000202406.1,-119.65,0.006,0
g4529,ENSG00000197111.11,-119.55,0.506,0
g5831,ENSG00000135698.5,-119.55,0.11,0
g7109,ENSG00000214541.3,-119.45,0.217,0
g7654,ENSG00000202502.1,-119.45,0.076,0
g2703,ENSG00000111817.12,-119.35,0.109,0
g6289,ENSG00000263843.1,-119.35,0.043,0
g6738,ENSG00000205155.3,-119.35,0.199,0
g4907,ENSG00000188243.8,-119.3,0.286,0
g1527,ENSG00000168374.6,-119.25,0.475,0
g6290,ENSG00000125454.7,-119.2,0.053,0
g7609,ENSG00000210144.1,-119.1,0.329,0
g6739,ENSG00000188223.9,-119,0.186,0
g5262,ENSG00000185215.4,-118.95,0.311,0
g4094,ENSG00000167995.11,-118.8,0.492,0
g4323,ENSG00000255245.3,-118.75,0,0
g1890,ENSG00000250075.1,-118.6,0.015,0
g714,ENSG00000143514.12,-118.45,0.369,0
g2532,ENSG00000204435.9,-118.3,0.462,0
g3310,ENSG00000120533.8,-118.25,0.51,0
g2344,ENSG00000177556.7,-118.2,0.307,0
g2854,ENSG00000106066.9,-118.1,0.359,0
g1301,ENSG00000144535.15,-118.05,0.16,0
g2972,ENSG00000241468.3,-117.95,0.346,0
g400,ENSG00000116459.6,-117.9,0.519,0
g884,ENSG00000213553.3,-117.9,0.408,0
g2724,ENSG00000093134.9,-117.8,0.067,0
g6297,ENSG00000132475.4,-117.8,0.515,0
g4653,ENSG00000271614.1,-117.75,0.237,0
g6539,ENSG00000229833.5,-117.75,0.363,0
g6938,ENSG00000198053.7,-117.75,0.142,0
g7601,ENSG00000210077.1,-117.7,0.185,0
g3142,ENSG00000167034.9,-117.6,0.01,0
g3283,ENSG00000156482.6,-117.6,0.359,0
g560,ENSG00000143222.7,-117.55,0.478,0
g4540,ENSG00000161638.6,-117.55,0.122,0
g6243,ENSG00000258890.2,-117.45,0.189,0
g2697,ENSG00000197498.8,-117.4,0.199,0
g1386,ENSG00000182568.12,-117.35,0.359,0
g2592,ENSG00000180211.5,-117.3,0.354,0
g7809,ENSG00000238449.1,-117.3,0,0
g4437,ENSG00000139154.10,-117.2,0.333,0
g1029,ENSG00000158050.4,-117.15,0.18,0
g7266,ENSG00000169184.5,-116.95,0.092,0
g3605,ENSG00000148303.12,-116.9,0.41,0
g1213,ENSG00000013441.11,-116.85,0.347,0
g2004,ENSG00000164169.8,-116.85,0.226,0
g2042,ENSG00000151726.9,-116.8,0.205,0
g3261,ENSG00000133740.6,-116.8,0.238,0
g5612,ENSG00000134419.11,-116.75,0.327,0
g2168,ENSG00000127184.6,-116.65,0.412,0
g266,ENSG00000117450.9,-116.6,0.468,0
g1287,ENSG00000153823.14,-116.55,0.107,0
g1063,ENSG00000153201.11,-116.5,0.282,0
g2217,ENSG00000185641.5,-116.45,0.238,0
g7270,ENSG00000100219.12,-116.45,0.079,0
g2817,ENSG00000136238.13,-116.2,0.303,0
g1462,ENSG00000164051.9,-116.15,0.399,0
g2409,ENSG00000218227.3,-116.15,0.394,0
g5291,ENSG00000182117.4,-116.15,0.198,0
g6616,ENSG00000167815.7,-116.05,0.185,0
g7616,ENSG00000198840.2,-115.9,0.253,0
g5425,ENSG00000174485.10,-115.8,0.135,0
g1571,ENSG00000242299.1,-115.75,0.313,0
g3011,ENSG00000105835.7,-115.7,0.394,0
g4289,ENSG00000137752.18,-115.7,0.289,0
g5586,ENSG00000260349.1,-115.5,0.238,0
g1155,ENSG00000152256.9,-115.45,0.086,0
g4092,ENSG00000167985.2,-115.4,0.401,0
g6677,ENSG00000105640.8,-115.4,0.519,0
g2230,ENSG00000169567.7,-115.25,0.328,0
g4960,ENSG00000258818.2,-115.2,0,0
g1109,ENSG00000115919.10,-115.15,0.182,0
g95,ENSG00000075151.15,-115.05,0.129,0
g2648,ENSG00000270362.1,-115.05,0.327,0
g5057,ENSG00000213741.4,-115.05,0.31,0
g2189,ENSG00000238000.1,-114.95,0.397,0
g5111,ENSG00000258427.3,-114.95,0.385,0
g5297,ENSG00000140319.6,-114.95,0.399,0
g7755,ENSG00000222076.1,-114.85,0.037,0
g4750,ENSG00000176871.4,-114.8,0.201,0
g5269,ENSG00000156411.5,-114.8,0.34,0
g6260,ENSG00000133195.7,-114.8,0.355,0
g7526,ENSG00000131174.4,-114.75,0.351,0
g2377,ENSG00000181163.9,-114.5,0.515,0
g3165,ENSG00000157168.14,-114.5,0.027,0
g2746,ENSG00000112419.10,-114.45,0.151,0
g4877,ENSG00000102445.14,-114.45,0.077,0
g6847,ENSG00000142541.12,-114.4,0.501,0
g4304,ENSG00000204370.4,-114.3,0.421,0
g3235,ENSG00000245910.4,-114.1,0.528,0
g5971,ENSG00000007237.14,-114.05,0.342,0
g6070,ENSG00000006075.11,-113.9,0.063,0
g5021,ENSG00000196792.7,-113.85,0.223,0
g3796,ENSG00000270099.1,-113.8,0.212,0
g1350,ENSG00000254999.2,-113.7,0.612,0
g7111,ENSG00000256222.1,-113.5,0.249,0
g6069,ENSG00000224298.2,-113.45,0.06,0
g6795,ENSG00000105755.3,-113.4,0.165,0
g4598,ENSG00000183735.5,-113.35,0.353,0
g6077,ENSG00000108294.4,-113.25,0.325,0
g3469,ENSG00000187764.7,-113.2,0.167,0
g7578,ENSG00000123728.5,-113.2,0.379,0
g5967,ENSG00000141506.9,-113.15,0.328,0
g2170,ENSG00000134480.9,-113.1,0.493,0
g3046,ENSG00000128524.4,-113.05,0.244,0
g5935,ENSG00000262481.1,-113.05,0.483,0
g7103,ENSG00000241721.1,-113.05,0.069,0
g75,ENSG00000238142.1,-113,0.192,0
g3337,ENSG00000173334.3,-113,0.198,0
g427,ENSG00000116815.11,-112.95,0.332,0
g4603,ENSG00000228144.2,-112.95,0.681,0
g4667,ENSG00000139343.6,-112.8,0.507,0
g828,ENSG00000184924.5,-112.6,0.281,0
g953,ENSG00000138069.12,-112.6,0.545,0
g3467,ENSG00000123975.4,-112.6,0.117,0
g6626,ENSG00000160888.6,-112.6,0.288,0
g4115,ENSG00000133316.11,-112.55,0.387,0
g5244,ENSG00000183576.8,-112.55,0.297,0
g2727,ENSG00000112306.7,-112.5,0.352,0
g7735,ENSG00000271437.1,-112.5,0.029,0
g5329,ENSG00000221792.1,-112.45,0.445,0
g1506,ENSG00000162244.6,-112.4,0.247,0
g4253,ENSG00000259112.1,-112.4,0.521,0
g853,ENSG00000243147.3,-112.35,0.336,0
g2486,ENSG00000124766.4,-112.35,0.291,0
g2733,ENSG00000027697.8,-112.3,0.496,0
g90,ENSG00000158825.5,-112.25,0.423,0
g745,ENSG00000233461.1,-112.25,0.129,0
g2460,ENSG00000205269.4,-112.25,0.129,0
g2797,ENSG00000008018.8,-112.25,0.501,0
g5486,ENSG00000140379.7,-112.25,0.221,0
g5215,ENSG00000100796.13,-112.2,0.285,0
g6955,ENSG00000101265.11,-112.2,0.442,0
g908,ENSG00000143933.12,-112.15,0.512,0
g3380,ENSG00000206147.5,-112.15,0.411,0
g7796,ENSG00000210107.1,-112.1,0.104,0
g2893,ENSG00000146676.5,-112,0.191,0
g3313,ENSG00000147677.6,-111.9,0.562,0
g1772,ENSG00000196083.5,-111.75,0.27,0
g2290,ENSG00000113070.6,-111.75,0.26,0
g7510,ENSG00000230629.2,-111.75,0.332,0
g6734,ENSG00000126267.4,-111.7,0.317,0
g418,ENSG00000163349.17,-111.65,0.364,0
g4254,ENSG00000151366.8,-111.6,0.481,0
g4258,ENSG00000227097.4,-111.55,0.226,0
g1611,ENSG00000121552.3,-111.5,0.106,0
g3086,ENSG00000232533.1,-111.45,0.127,0
g3530,ENSG00000136888.6,-111.45,0.409,0
g3251,ENSG00000154589.2,-111.4,0.402,0
g1573,ENSG00000114391.8,-111.3,0.395,0
g6546,ENSG00000167774.2,-111.15,0.442,0
g6960,ENSG00000225022.1,-111.15,0.31,0
g6526,ENSG00000130383.6,-111.1,0.542,0
g2044,ENSG00000251230.1,-111.05,0.07,0
g2231,ENSG00000158985.9,-111.05,0.37,0
g7003,ENSG00000101421.3,-111,0.211,0
g4785,ENSG00000256249.1,-110.95,0.314,0
g6815,ENSG00000125743.6,-110.85,0.369,0
g6968,ENSG00000125870.6,-110.8,0.433,0
g7088,ENSG00000177410.8,-110.8,0.579,0
g5613,ENSG00000260342.2,-110.75,0.415,0
g7171,ENSG00000159128.10,-110.65,0.279,0
g6979,ENSG00000132669.8,-110.35,0.102,0
g532,ENSG00000117036.7,-110.15,0.186,0
g2476,ENSG00000124788.13,-110.15,0.22,0
g2887,ENSG00000146677.6,-110.15,0.341,0
g7092,ENSG00000244687.7,-110.15,0.356,0
g787,ENSG00000162711.12,-110.1,0.458,0
g7143,ENSG00000198618.4,-109.9,0.333,0
g3307,ENSG00000104408.5,-109.85,0.424,0
g1688,ENSG00000196428.8,-109.75,0.239,0
g2115,ENSG00000113448.12,-109.75,0.141,0
g2108,ENSG00000264281.2,-109.7,0.4,0
g1563,ENSG00000080819.2,-109.5,0.138,0
g2734,ENSG00000118503.10,-109.4,0.262,0
g7675,ENSG00000255633.3,-109.4,0.166,0
g2619,ENSG00000180992.5,-109.35,0.386,0
g4683,ENSG00000257202.1,-109.35,0.129,0
g5364,ENSG00000104093.9,-109.3,0.285,0
g401,ENSG00000143110.7,-109.25,0.386,0
g3707,ENSG00000122877.9,-109.15,0.076,0
g1596,ENSG00000163389.6,-109.1,0.281,0
g2971,ENSG00000248919.3,-109.1,0.417,0
g2837,ENSG00000196683.6,-109,0.421,0
g1971,ENSG00000145349.12,-108.7,0.07,0
g2617,ENSG00000172426.11,-108.7,0.216,0
g1233,ENSG00000114933.11,-108.65,0.224,0
g256,ENSG00000225721.1,-108.6,0.379,0
g7341,ENSG00000249310.2,-108.5,0.377,0
g1266,ENSG00000135929.4,-108.45,0,0
g1703,ENSG00000163660.7,-108.4,0.627,0
g1331,ENSG00000134107.4,-108.35,0.326,0
g1561,ENSG00000269028.2,-108.35,0.355,0
g3450,ENSG00000156052.6,-108.3,0.472,0
g330,ENSG00000174021.6,-108.25,0.688,0
g2825,ENSG00000189043.5,-108.25,0.451,0
g5562,ENSG00000103363.10,-108.25,0.498,0
g67,ENSG00000178715.7,-108.2,0.362,0
g7778,ENSG00000269163.1,-108.2,0.114,0
g1134,ENSG00000241399.2,-108.15,0.304,0
g2180,ENSG00000173221.9,-108.1,0.261,0
g3795,ENSG00000138185.12,-108.1,0.205,0
g2618,ENSG00000096080.7,-108,0.262,0
g7653,ENSG00000163661.3,-107.85,0.015,0
g7094,ENSG00000240849.6,-107.8,0.547,0
g3170,ENSG00000243181.2,-107.75,0.443,0
g1803,ENSG00000159692.11,-107.6,0.399,0
g2013,ENSG00000145428.10,-107.6,0.069,0
g6527,ENSG00000267740.1,-107.6,0.548,0
g7515,ENSG00000147162.9,-107.6,0.296,0
g5934,ENSG00000187838.12,-107.55,0.476,0
g6893,ENSG00000232220.2,-107.55,0.218,0
g4787,ENSG00000255398.2,-107.5,0.329,0
g3403,ENSG00000086062.8,-107.45,0.533,0
g3504,ENSG00000165029.11,-107.4,0.226,0
g693,ENSG00000225338.1,-107.3,0.377,0
g4005,ENSG00000149100.8,-107.3,0.399,0
g4093,ENSG00000134825.9,-107.3,0.441,0
g3923,ENSG00000177600.4,-107.25,0.517,0
g3819,ENSG00000196072.7,-107.2,0.489,0
g7824,ENSG00000260014.1,-107.2,0,0
g2138,ENSG00000049860.9,-107.1,0.38,0
g7053,ENSG00000124193.10,-107.1,0.482,0
g7823,ENSG00000199568.1,-107.1,0,0
g373,ENSG00000162636.11,-107,0.132,0
g4961,ENSG00000214274.5,-107,0,0
g893,ENSG00000115944.10,-106.95,0.443,0
g3248,ENSG00000104343.15,-106.9,0.39,0
g3300,ENSG00000254281.1,-106.85,0.171,0
g2443,ENSG00000124491.11,-106.75,0.012,0
g397,ENSG00000156171.10,-106.7,0.448,0
g466,ENSG00000237976.1,-106.65,0,0
g7598,ENSG00000215414.3,-106.55,0.246,0
g3280,ENSG00000169439.7,-106.5,0,0
g3723,ENSG00000079332.10,-106.5,0.453,0
g1191,ENSG00000115419.8,-106.45,0.21,0
g6617,ENSG00000267062.1,-106.45,0.194,0
g1113,ENSG00000238057.4,-106.25,0.428,0
g6606,ENSG00000178464.6,-106.25,0.552,0
g4448,ENSG00000205707.6,-106.1,0.192,0
g2256,ENSG00000152700.9,-105.95,0.422,0
g2938,ENSG00000127947.11,-105.95,0.267,0
g6528,ENSG00000174886.8,-105.95,0.583,0
g7591,ENSG00000180879.9,-105.95,0.325,0
g7728,ENSG00000241941.2,-105.95,0,0
g642,ENSG00000116741.6,-105.85,0.424,0
g7746,ENSG00000242327.1,-105.85,0.232,0
g5957,ENSG00000179029.10,-105.8,0.236,0
g2034,ENSG00000248980.1,-105.75,0.419,0
g4918,ENSG00000102580.10,-105.75,0.45,0
g438,ENSG00000131795.8,-105.65,0.402,0
g1246,ENSG00000213917.2,-105.6,0.287,0
g2114,ENSG00000175857.4,-105.6,0.111,0
g3045,ENSG00000135253.9,-105.45,0.266,0
g3020,ENSG00000135241.12,-105.35,0.233,0
g2192,ENSG00000270388.1,-105.25,0.366,0
g3109,ENSG00000186480.8,-105.25,0.382,0
g1554,ENSG00000163605.10,-105.15,0.189,0
g7745,ENSG00000259398.1,-105.15,0.152,0
g5690,ENSG00000169896.12,-105.05,0.214,0
g180,ENSG00000084623.7,-105,0.56,0
g4972,ENSG00000129562.6,-104.95,0.314,0
g5192,ENSG00000119669.3,-104.95,0.364,0
g6050,ENSG00000126860.7,-104.8,0.16,0
g6455,ENSG00000172175.8,-104.8,0.198,0
g6547,ENSG00000267855.1,-104.65,0.47,0
g1163,ENSG00000235655.2,-104.6,0.275,0
g1823,ENSG00000249780.1,-104.55,0.353,0
g2867,ENSG00000136250.7,-104.55,0.428,0
g2894,ENSG00000260997.1,-104.55,0.172,0
g4604,ENSG00000155957.12,-104.45,0.691,0
g5100,ENSG00000100567.8,-104.4,0.574,0
g5754,ENSG00000140931.15,-104.3,0.274,0
g1817,ENSG00000163993.6,-104.25,0.04,0
g5343,ENSG00000259354.1,-104.15,0.034,0
g7328,ENSG00000100201.14,-104.15,0.38,0
g1122,ENSG00000123610.3,-104.05,0.061,0
g5146,ENSG00000258644.1,-104.05,0.361,0
g6376,ENSG00000082397.11,-104,0.321,0
g6630,ENSG00000267519.2,-103.95,0.477,0
g54,ENSG00000199347.1,-103.9,0,0
g7626,ENSG00000198727.2,-103.9,0.472,0
g1110,ENSG00000270390.1,-103.85,0.099,0
g5948,ENSG00000141504.7,-103.85,0.481,0
g7093,ENSG00000124208.16,-103.85,0.397,0
g4167,ENSG00000175334.3,-103.8,0.498,0
g5480,ENSG00000041357.11,-103.75,0.574,0
g6629,ENSG00000104979.4,-103.7,0.433,0
g278,ENSG00000123091.4,-103.6,0.195,0
g2808,ENSG00000146535.9,-103.55,0.093,0
g5142,ENSG00000100647.7,-103.55,0.358,0
g7173,ENSG00000159140.13,-103.55,0.61,0
g2627,ENSG00000225791.2,-103.5,0.067,0
g7095,ENSG00000172216.4,-103.4,0.324,0
g7158,ENSG00000156273.11,-103.35,0.294,0
g1828,ENSG00000237765.2,-103.2,0.179,0
g4235,ENSG00000227615.1,-103.15,0.311,0
g129,ENSG00000158062.16,-102.9,0.682,0
g9,ENSG00000198744.5,-102.8,0.402,0
g5820,ENSG00000034713.3,-102.8,0.402,0
g1770,ENSG00000223401.1,-102.7,0.185,0
g1876,ENSG00000109220.6,-102.7,0.087,0
g3082,ENSG00000090263.11,-102.6,0.18,0
g5162,ENSG00000251393.3,-102.6,0.143,0
g6962,ENSG00000233578.1,-102.6,0.188,0
g4369,ENSG00000227081.4,-102.55,0.468,0
g1438,ENSG00000008324.6,-102.5,0.529,0
g2371,ENSG00000233913.6,-102.5,0.431,0
g3245,ENSG00000178860.8,-102.5,0,0
g6012,ENSG00000256618.1,-102.5,0.383,0
g7607,ENSG00000210127.1,-102.5,0.467,0
g1550,ENSG00000114861.14,-102.45,0.48,0
g906,ENSG00000273269.1,-102.4,0.547,0
g824,ENSG00000115128.6,-102.2,0.462,0
g4936,ENSG00000134884.9,-102.2,0.462,0
g4378,ENSG00000111639.3,-102.1,0.444,0
g7418,ENSG00000004961.10,-101.9,0.296,0
g7445,ENSG00000130066.12,-101.9,0.673,0
g3117,ENSG00000104626.10,-101.8,0.168,0
g2106,ENSG00000134352.15,-101.75,0.198,0
g7795,ENSG00000210100.1,-101.65,0.149,0
g4463,ENSG00000139132.10,-101.55,0.477,0
g3790,ENSG00000095564.9,-101.5,0.271,0
g4857,ENSG00000120686.7,-101.5,0.506,0
g4500,ENSG00000178449.4,-101.35,0.506,0
g2391,ENSG00000146066.2,-101.3,0.563,0
g364,ENSG00000117569.14,-101.25,0.195,0
g6622,ENSG00000267458.1,-101.25,0.411,0
g6800,ENSG00000011422.7,-101.2,0.412,0
g1913,ENSG00000163297.12,-101.1,0.314,0
g6937,ENSG00000101307.11,-101.05,0.426,0
g7804,ENSG00000211592.2,-101.05,0,0
g477,ENSG00000196154.7,-101,0.405,0
g7374,ENSG00000184983.5,-101,0.522,0
g7832,ENSG00000199990.1,-101,0,0
g4786,ENSG00000182782.7,-100.95,0.209,0
g5064,ENSG00000165527.5,-100.95,0.549,0
g1920,ENSG00000145287.6,-100.9,0.424,0
g1869,ENSG00000242262.1,-100.45,0.51,0
g365,ENSG00000188641.8,-100.4,0.275,0
g2241,ENSG00000164405.6,-100.4,0.49,0
g4120,ENSG00000176485.6,-100.35,0.063,0
g4878,ENSG00000241353.2,-100.3,0.098,0
g4838,ENSG00000180389.6,-100.2,0.376,0
g917,ENSG00000115310.13,-100.15,0.397,0
g7617,ENSG00000210174.1,-100.1,0.333,0
g2871,ENSG00000010270.9,-100.05,0.204,0
g4940,ENSG00000185950.7,-100.05,0.305,0
g77,ENSG00000159339.9,-100,0.085,0
g4425,ENSG00000121316.6,-99.9,0.258,0
g323,ENSG00000180488.10,-99.7,0.411,0
g1484,ENSG00000188315.3,-99.65,0.272,0
g7725,ENSG00000211584.9,-99.65,0.114,0
g2531,ENSG00000204438.6,-99.55,0.33,0
g3150,ENSG00000186918.9,-99.55,0.047,0
g3625,ENSG00000067064.6,-99.55,0.528,0
g620,ENSG00000116260.12,-99.4,0.149,0
g3878,ENSG00000165650.7,-99.4,0.348,0
g2536,ENSG00000213719.4,-99.35,0.61,0
g4562,ENSG00000092841.14,-99.25,0.534,0
g5453,ENSG00000156642.12,-99.25,0.119,0
g3293,ENSG00000070756.9,-99.2,0.698,0
g2250,ENSG00000113575.5,-99.15,0.527,0
g2671,ENSG00000083099.6,-99.15,0.434,0
g1305,ENSG00000188042.5,-99.1,0.224,0
g5374,ENSG00000128989.6,-99.05,0.3,0
g7610,ENSG00000198804.2,-99,0.499,0
g3083,ENSG00000106028.6,-98.9,0.477,0
g7774,ENSG00000199004.1,-98.9,0.007,0
g795,ENSG00000171863.8,-98.8,0.442,0
g943,ENSG00000173163.6,-98.8,0.348,0
g3848,ENSG00000156384.10,-98.8,0.184,0
g3345,ENSG00000165071.10,-98.75,0.274,0
g1719,ENSG00000163584.13,-98.7,0.38,0
g2132,ENSG00000085231.9,-98.6,0.266,0
g7635,ENSG00000158481.8,-98.55,0,0
g1992,ENSG00000085871.4,-98.5,0.088,0
g4758,ENSG00000111775.2,-98.5,0.476,0
g7662,ENSG00000196656.6,-98.5,0.22,0
g1768,ENSG00000228804.1,-98.45,0.318,0
g7063,ENSG00000124145.5,-98.45,0.026,0
g5371,ENSG00000069956.7,-98.35,0.237,0
g4095,ENSG00000167996.11,-98.25,0.473,0
g2862,ENSG00000106355.5,-98.2,0.2,0
g460,ENSG00000163156.7,-98.15,0.425,0
g2214,ENSG00000134970.13,-98.1,0.186,0
g4091,ENSG00000256591.1,-98.05,0.518,0
g6047,ENSG00000196712.12,-98.05,0.253,0
g3704,ENSG00000072401.10,-97.95,0.275,0
g1742,ENSG00000176597.7,-97.9,0.249,0
g4757,ENSG00000089159.11,-97.9,0.044,0
g5308,ENSG00000187446.7,-97.75,0.443,0
g6377,ENSG00000206418.3,-97.6,0.132,0.023
g1564,ENSG00000064225.8,-97.55,0.13,0.023
g4730,ENSG00000089009.11,-97.55,0.437,0.023
g7459,ENSG00000156313.8,-97.55,0.168,0.023
g2333,ENSG00000164587.7,-97.5,0.555,0.023
g3734,ENSG00000166295.4,-97.5,0.492,0.023
g7628,ENSG00000210196.2,-97.5,0.493,0.023
g3384,ENSG00000232035.1,-97.45,0.047,0.023
g2287,ENSG00000120306.5,-97.4,0.395,0.023
g3027,ENSG00000214194.4,-97.4,0.289,0.023
g670,ENSG00000182004.8,-97.35,0.296,0.023
g6878,ENSG00000254415.3,-97.35,0.22,0.023
g1836,ENSG00000109606.8,-97.3,0.47,0.023
g2263,ENSG00000247627.2,-97.25,0.488,0.023
g2154,ENSG00000113273.11,-97.2,0.2,0.023
g1975,ENSG00000164096.10,-97.15,0.691,0.023
g6061,ENSG00000224113.2,-97.15,0.305,0.023
g4465,ENSG00000139117.9,-97.1,0.142,0.023
g5238,ENSG00000165959.7,-97.05,0.252,0.023
g1721,ENSG00000075651.11,-97,0.063,0.023
g3889,ENSG00000220842.5,-97,0.336,0.023
g3402,ENSG00000122692.7,-96.95,0.517,0.023
g561,ENSG00000224985.1,-96.9,0.484,0.023
g7540,ENSG00000123562.12,-96.9,0.273,0.023
g865,ENSG00000119801.8,-96.85,0.484,0.023
g6222,ENSG00000267449.1,-96.75,0.231,0.023
g566,ENSG00000268387.1,-96.65,0.201,0.023
g4259,ENSG00000137509.6,-96.65,0.504,0.023
g7664,ENSG00000266698.1,-96.55,0,0.023
g3624,ENSG00000232656.3,-96.5,0.45,0.023
g4651,ENSG00000258302.1,-96.5,0.129,0.023
g7453,ENSG00000198814.8,-96.45,0.18,0.023
g3685,ENSG00000095794.15,-96.35,0.211,0.023
g3764,ENSG00000122359.13,-96.2,0.47,0.023
g337,ENSG00000183291.11,-96.15,0.379,0.023
g3123,ENSG00000038945.10,-95.9,0.392,0.023
g4006,ENSG00000186714.8,-95.85,0.4,0.023
g3103,ENSG00000242048.2,-95.8,0.136,0.023
g5611,ENSG00000228071.4,-95.7,0.273,0.023
g4015,ENSG00000026508.12,-95.65,0.496,0.023
g4561,ENSG00000196465.6,-95.55,0.467,0.023
g3496,ENSG00000106803.5,-95.5,0.52,0.023
g1645,ENSG00000017260.15,-95.45,0.258,0.023
g4768,ENSG00000261827.1,-95.4,0.125,0.023
g7148,ENSG00000154727.6,-95.4,0.474,0.023
g2657,ENSG00000203875.6,-95.35,0.441,0.023
g6439,ENSG00000215472.5,-95.25,0.513,0.023
g4662,ENSG00000257847.1,-95.1,0.259,0.023
g4705,ENSG00000084112.10,-95.1,0.154,0.023
g1965,ENSG00000198856.8,-95.05,0.3,0.023
g1600,ENSG00000138495.2,-94.95,0.376,0.023
g1689,ENSG00000120742.6,-94.95,0.368,0.023
g2431,ENSG00000230438.5,-94.9,0.006,0.023
g188,ENSG00000116514.12,-94.8,0.163,0.023
g1738,ENSG00000058063.11,-94.5,0.347,0.023
g7794,ENSG00000101888.7,-94.45,0.02,0.023
g2473,ENSG00000201519.1,-94.4,0.12,0.023
g2387,ENSG00000113742.8,-94.35,0.357,0.023
g5618,ENSG00000205730.5,-94.35,0.252,0.023
g6391,ENSG00000128789.16,-94.3,0.572,0.023
g7142,ENSG00000154640.10,-94.3,0.136,0.023
g7464,ENSG00000234636.1,-94.3,0.238,0.023
g7535,ENSG00000257529.1,-94.3,0.463,0.023
g4966,ENSG00000092199.13,-94.25,0.542,0.023
g2306,ENSG00000202515.1,-94.2,0,0.023
g7514,ENSG00000255591.1,-94.2,0.489,0.023
g7552,ENSG00000005022.5,-94.15,0.612,0.023
g5628,ENSG00000140749.7,-94.05,0.35,0.023
g473,ENSG00000163191.5,-94,0.454,0.023
g974,ENSG00000143977.9,-94,0.587,0.023
g196,ENSG00000116560.6,-93.95,0.558,0.023
g3849,ENSG00000148834.8,-93.95,0.453,0.023
g328,ENSG00000137965.6,-93.85,0.136,0.023
